SCA=2; Detector=400;,8303; Lon=-87.292328,3057; Lon=-87.298504,0194; Lon=-87.307762,8171; Lon=-87.316673,5308; Lon=-87.325919,2437; Lon=-87.335163,9569; Lon=-87.344401,6700; Lon=-87.353634,3828; Lon=-87.362859,1804; Lon=-87.371734,8928; Lon=-87.380938,6049; Lon=-87.390129,3177; Lon=-87.399316,0303; Lon=-87.408499,7429; Lon=-87.417680,5403; Lon=-87.426521,2528; Lon=-87.435691,9652; Lon=-87.444854,6776; Lon=-87.454006,3899; Lon=-87.463150,1019; Lon=-87.472292,8990; Lon=-87.481085,6107; Lon=-87.490206,3228; Lon=-87.499325,0345; Lon=-87.508435,7464; Lon=-87.517543,5425; Lon=-87.526310,2541; Lon=-87.535409,9654; Lon=-87.544502,6768; Lon=-87.553585,3880; Lon=-87.562660,1843; Lon=-87.571396,8956; Lon=-87.580457,6066; Lon=-87.589510,3179; Lon=-87.598555,0287; Lon=-87.607595,8246; Lon=-87.616292,5355; Lon=-87.625316,2463; Lon=-87.634333,9572; Lon=-87.643345,6681; Lon=-87.652349,4634; Lon=-87.661023,1748; Lon=-87.670023,8856; Lon=-87.679023,5968; Lon=-87.688014,3074; Lon=-87.696994,1030; Lon=-87.705635,8139; Lon=-87.714597,5242; Lon=-87.723552,2346; Lon=-87.732501,4363; Lon=-87.743435,7401; Lon=-87.750059,64506; Lon=-87.758999,0092; Lon=-87.764623,2870; Lon=-87.814110,5060; Lon=-87.821022,2159; Lon=-87.829905,9259; Lon=-87.838783,6355; Lon=-87.847659,3453; Lon=-87.856529,1393; Lon=-87.865065,8488; Lon=-87.873923,5580; Lon=-87.882770,2673; Lon=-87.891608,9764; Lon=-87.900439,6856; Lon=-87.909260,3948; Lon=-87.918083,1039; Lon=-87.926899,8979; Lon=-87.935383,6068; Lon=-87.944188,3154; Lon=-87.952983,40245; Lon=-87.961770,17331; Lon=-87.970548,4420; Lon=-87.979321,1694; Lon=-87.984193
0.1707738935947418,9.586469650268555,9.497097015380859,9.497097015380859,9.497097015380859,9.479222297668457,9.479222297668457,9.479222297668457,9.568595886230469,9.497097015380859,9.497097015380859,9.497097015380859,9.479222297668457,9.479222297668457,9.479222297668457,9.550721168518066,9.550721168518066,9.550721168518066,9.461346626281738,9.461346626281738,9.461346626281738,9.568595886230469,9.568595886230469,9.568595886230469,9.568595886230469,9.568595886230469,9.568595886230469,9.479222297668457,9.479222297668457,9.479222297668457,9.550721168518066,9.550721168518066,9.550721168518066,9.175352096557617,9.318348884582520,9.318348884582520,9.497097015380859,9.282600402832031,9.282600402832031,9.282600402832031,9.246850967407227,9.246850967407227,9.246850967407227,9.336224555969238,9.336224555969238,9.336224555969238,9.228975296020508,9.228975296020508,9.228975296020508,9.407723426818848,9.407723426818848,9.407723426818848,9.389847755432129,9.389847755432129,9.389847755432129,8.942980766296387,8.942980766296387,8.442488670349121,8.442488670349121,8.442488670349121,8.513987541198731,8.513987541198731,8.513987541198731,8.960855484008789,8.960855484008789,8.960855484008789,8.496112823486328,8.496112823486328,8.496112823486328,7.155509471893311,7.155509471893311,7.155509471893311,7.048261642456055,7.048261642456055,7.048261642456055,6.994637012481690
0.9091061949729919,9.550721168518066,9.586469650268555,9.568595886230469,9.568595886230469,9.693717956542969,9.622219085693359,9.622219085693359,9.604344367980957,9.568595886230469,9.568595886230469,9.568595886230469,9.622219085693359,9.622219085693359,9.622219085693359,9.461346626281738,9.461346626281738,9.461346626281738,9.568595886230469,9.568595886230469,9.568595886230469,9.389847755432129,9.389847755432129,9.389847755432129,9.354099273681641,9.336224555969238,9.336224555969238,9.300474166870117,9.282600402832031,9.282600402832031,9.318348884582520,9.336224555969238,9.336224555969238,9.461346626281738,9.371973037719727,9.371973037719727,9.371973037719727,9.014479637145996,9.014479637145996,9.014479637145996,9.246850967407227,9.246850967407227,9.246850967407227,9.211101531982422,9.211101531982422,9.211101531982422,9.211101531982422,9.211101531982422,9.211101531982422,9.300474166870117,9.300474166870117,9.300474166870117,9.246850967407227,9.246850967407227,9.246850967407227,9.246850967407227,9.246850967407227,9.050229072570801,9.050229072570801,9.050229072570801,8.639110565185547,8.639110565185547,8.639110565185547,9.050229072570801,9.050229072570801,9.050229072570801,8.639110565185547,8.245866775512695,8.245866775512695,7.316381931304932,7.155509471893311,7.155509471893311,7.048261642456055,7.030386447906494,7.030386447906494,7.048261642456055
0.2840956747531891,9.765216827392578,9.675843238830566,9.675843238830566,9.675843238830566,9.711593627929688,9.711593627929688,9.711593627929688,9.711593627929688,9.711593627929688,9.711593627929688,9.693717956542969,9.657968521118164,9.657968521118164,9.443471908569336,9.407723426818848,9.407723426818848,9.407723426818848,9.371973037719727,9.371973037719727,9.389847755432129,9.389847755432129,9.389847755432129,9.318348884582520,9.371973037719727,9.371973037719727,9.389847755432129,9.300474166870117,9.300474166870117,9.300474166870117,9.425598144531250,9.425598144531250,9.425598144531250,9.461346626281738,9.461346626281738,9.461346626281738,9.586469650268555,9.586469650268555,9.586469650268555,9.622219085693359,9.550721168518066,9.550721168518066,9.318348884582520,9.282600402832031,9.282600402832031,9.246850967407227,8.907231330871582,8.907231330871582,9.157476425170898,9.050229072570801,9.050229072570801,9.228975296020508,9.193226814270020,9.193226814270020,9.282600402832031,9.246850967407227,9.264725685119629,9.282600402832031,9.282600402832031,9.068103790283203,8.996604919433594,8.996604919433594,8.531862258911133,8.782108306884766,8.782108306884766,9.068103790283203,8.907231330871582,8.907231330871582,8.907231330871582,7.673876285552979,7.673876285552979,7.673876285552979,7.066135406494141,7.066135406494141,7.066135406494141,7.030386447906494
0.7373384833335877,9.675843238830566,9.711593627929688,9.711593627929688,9.711593627929688,9.711593627929688,9.711593627929688,9.711593627929688,9.693717956542969,9.657968521118164,9.657968521118164,9.443471908569336,9.407723426818848,9.407723426818848,9.407723426818848,9.371973037719727,9.371973037719727,9.389847755432129,9.389847755432129,9.389847755432129,9.318348884582520,9.371973037719727,9.371973037719727,9.389847755432129,9.300474166870117,9.300474166870117,9.300474166870117,9.425598144531250,9.425598144531250,9.425598144531250,9.461346626281738,9.461346626281738,9.461346626281738,9.586469650268555,9.586469650268555,9.586469650268555,9.622219085693359,9.550721168518066,9.550721168518066,9.318348884582520,9.282600402832031,9.282600402832031,9.246850967407227,8.907231330871582,8.907231330871582,9.157476425170898,9.050229072570801,9.050229072570801,9.228975296020508,9.193226814270020,9.193226814270020,9.282600402832031,9.246850967407227,9.246850967407227,9.175352096557617,9.282600402832031,9.068103790283203,8.996604919433594,8.996604919433594,8.531862258911133,8.782108306884766,8.782108306884766,9.068103790283203,8.907231330871582,8.907231330871582,8.907231330871582,7.673876285552979,7.673876285552979,7.673876285552979,7.066135406494141,7.066135406494141,7.066135406494141,7.030386447906494,7.030386447906494,7.030386447906494,7.084010601043701
0.6806201338768005,9.550721168518066,9.568595886230469,9.568595886230469,9.032354354858398,9.318348884582520,9.318348884582520,9.371973037719727,9.479222297668457,9.479222297668457,9.586469650268555,9.550721168518066,9.550721168518066,9.461346626281738,9.514970779418945,9.514970779418945,9.300474166870117,9.371973037719727,9.371973037719727,9.157476425170898,9.175352096557617,9.175352096557617,9.336224555969238,9.354099273681641,9.354099273681641,9.514970779418945,9.568595886230469,9.568595886230469,9.568595886230469,9.300474166870117,9.318348884582520,9.318348884582520,9.300474166870117,9.371973037719727,9.371973037719727,9.479222297668457,9.514970779418945,9.514970779418945,9.568595886230469,9.497097015380859,9.497097015380859,9.479222297668457,9.479222297668457,9.479222297668457,9.425598144531250,9.443471908569336,9.443471908569336,9.425598144531250,9.425598144531250,9.425598144531250,9.318348884582520,9.246850967407227,9.246850967407227,9.389847755432129,9.228975296020508,9.211101531982422,9.246850967407227,9.246850967407227,9.246850967407227,9.211101531982422,9.211101531982422,9.246850967407227,9.211101531982422,9.211101531982422,9.014479637145996,8.835732460021973,8.835732460021973,7.298507213592529,7.191258907318115,7.191258907318115,7.084010601043701,7.084010601043701,7.084010601043701,8.460363388061523,8.335240364074707,8.335240364074707
0.2831110954284668,9.568595886230469,9.032354354858398,9.318348884582520,9.318348884582520,9.371973037719727,9.479222297668457,9.479222297668457,9.586469650268555,9.550721168518066,9.550721168518066,9.461346626281738,9.514970779418945,9.514970779418945,9.300474166870117,9.371973037719727,9.371973037719727,9.157476425170898,9.175352096557617,9.175352096557617,9.336224555969238,9.354099273681641,9.354099273681641,9.514970779418945,9.568595886230469,9.568595886230469,9.568595886230469,9.300474166870117,9.318348884582520,9.318348884582520,9.300474166870117,9.371973037719727,9.371973037719727,9.479222297668457,9.514970779418945,9.514970779418945,9.568595886230469,9.497097015380859,9.497097015380859,9.479222297668457,9.479222297668457,9.479222297668457,9.425598144531250,9.443471908569336,9.443471908569336,9.425598144531250,9.425598144531250,9.425598144531250,9.318348884582520,9.246850967407227,9.246850967407227,9.389847755432129,9.228975296020508,9.228975296020508,9.318348884582520,9.246850967407227,9.246850967407227,9.211101531982422,9.211101531982422,9.246850967407227,9.211101531982422,9.211101531982422,9.014479637145996,8.835732460021973,8.835732460021973,7.298507213592529,7.191258907318115,7.191258907318115,7.084010601043701,7.084010601043701,7.084010601043701,8.460363388061523,8.335240364074707,8.335240364074707,7.977746486663818,7.834748744964600
0.4529777467250824,9.103853225708008,8.960855484008789,8.960855484008789,9.121727943420410,9.264725685119629,9.264725685119629,9.461346626281738,9.550721168518066,9.550721168518066,9.336224555969238,9.389847755432129,9.389847755432129,8.996604919433594,8.996604919433594,9.085978507995606,9.282600402832031,9.282600402832031,9.246850967407227,9.246850967407227,9.282600402832031,9.336224555969238,9.336224555969238,9.389847755432129,9.425598144531250,9.425598144531250,9.354099273681641,9.336224555969238,9.336224555969238,9.389847755432129,9.300474166870117,9.300474166870117,9.568595886230469,9.550721168518066,9.550721168518066,9.586469650268555,9.586469650268555,9.586469650268555,9.407723426818848,9.425598144531250,9.425598144531250,9.389847755432129,9.371973037719727,9.371973037719727,9.371973037719727,9.407723426818848,9.407723426818848,9.282600402832031,9.282600402832031,9.318348884582520,9.371973037719727,9.371973037719727,9.389847755432129,9.371973037719727,9.371973037719727,9.050229072570801,9.300474166870117,9.282600402832031,9.282600402832031,9.282600402832031,9.282600402832031,9.282600402832031,9.103853225708008,9.068103790283203,9.068103790283203,7.638126850128174,7.459379673004150,7.459379673004150,7.101885318756104,7.101885318756104,7.101885318756104,8.388864517211914,8.406739234924316,8.406739234924316,8.013495445251465,8.031370162963867
0.3391842544078827,7.620252132415772,7.620252132415772,8.156494140625000,7.745375156402588,7.745375156402588,7.977746486663818,8.156494140625000,8.156494140625000,8.317365646362305,7.906247615814209,7.906247615814209,7.173384189605713,7.155509471893311,7.155509471893311,7.155509471893311,7.191258907318115,7.191258907318115,7.638126850128174,7.423629760742188,7.423629760742188,8.406739234924316,8.067119598388672,8.067119598388672,8.942980766296387,8.942980766296387,9.103853225708008,9.193226814270020,9.193226814270020,9.014479637145996,9.014479637145996,9.032354354858398,9.103853225708008,9.103853225708008,8.799983024597168,8.799983024597168,8.799983024597168,7.816873550415039,7.906247615814209,7.906247615814209,8.603362083435059,8.335240364074707,8.335240364074707,8.013495445251465,7.656001091003418,7.656001091003418,7.459379673004150,7.084010601043701,7.084010601043701,7.441504478454590,7.209133148193359,7.209133148193359,7.924122333526611,7.959871292114258,7.959871292114258,8.102869033813477,8.102869033813477,9.228975296020508,9.157476425170898,9.157476425170898,9.175352096557617,9.157476425170898,9.157476425170898,9.139602661132813,9.157476425170898,9.157476425170898,8.871481895446777,9.568595886230469,9.568595886230469,8.925106048583984,9.497097015380859,9.497097015380859,8.656985282897949,8.782108306884766,8.782108306884766,8.478238105773926
0.3957149684429169,9.121727943420410,9.264725685119629,9.264725685119629,9.461346626281738,9.550721168518066,9.550721168518066,9.336224555969238,9.389847755432129,9.389847755432129,8.996604919433594,8.996604919433594,9.085978507995606,9.282600402832031,9.282600402832031,9.246850967407227,9.246850967407227,9.282600402832031,9.336224555969238,9.336224555969238,9.389847755432129,9.425598144531250,9.425598144531250,9.354099273681641,9.336224555969238,9.336224555969238,9.389847755432129,9.300474166870117,9.300474166870117,9.568595886230469,9.550721168518066,9.550721168518066,9.586469650268555,9.586469650268555,9.586469650268555,9.407723426818848,9.425598144531250,9.425598144531250,9.389847755432129,9.371973037719727,9.371973037719727,9.371973037719727,9.407723426818848,9.407723426818848,9.282600402832031,9.282600402832031,9.318348884582520,9.371973037719727,9.371973037719727,9.389847755432129,9.371973037719727,9.371973037719727,9.318348884582520,9.318348884582520,9.050229072570801,9.282600402832031,9.282600402832031,9.282600402832031,9.282600402832031,9.103853225708008,9.068103790283203,9.068103790283203,7.638126850128174,7.459379673004150,7.459379673004150,7.101885318756104,7.101885318756104,7.101885318756104,8.388864517211914,8.406739234924316,8.406739234924316,8.013495445251465,8.031370162963867,8.031370162963867,6.976762771606445,6.994637012481690
0.6783685088157654,9.514970779418945,9.443471908569336,9.550721168518066,9.550721168518066,9.550721168518066,9.479222297668457,9.479222297668457,9.479222297668457,9.318348884582520,9.318348884582520,9.318348884582520,9.318348884582520,9.318348884582520,9.228975296020508,9.479222297668457,9.479222297668457,9.443471908569336,9.443471908569336,9.425598144531250,9.514970779418945,9.514970779418945,9.407723426818848,9.407723426818848,9.407723426818848,9.318348884582520,9.318348884582520,9.318348884582520,9.389847755432129,9.389847755432129,9.389847755432129,9.336224555969238,9.336224555969238,9.336224555969238,9.407723426818848,9.407723426818848,9.407723426818848,9.443471908569336,9.443471908569336,9.443471908569336,9.371973037719727,9.371973037719727,9.371973037719727,9.354099273681641,9.354099273681641,9.354099273681641,9.371973037719727,9.371973037719727,9.389847755432129,9.389847755432129,9.425598144531250,9.425598144531250,9.425598144531250,9.246850967407227,9.246850967407227,9.300474166870117,9.300474166870117,9.300474166870117,9.121727943420410,9.121727943420410,9.121727943420410,7.941996574401856,7.941996574401856,7.941996574401856,7.101885318756104,7.101885318756104,7.101885318756104,7.763249874114990,7.763249874114990,7.763249874114990,8.156494140625000,8.156494140625000,8.156494140625000,6.976762771606445,6.976762771606445,6.976762771606445
