SCA=2; Detector=400;,,,,BoresightLat=48.726245; BoresightLon=-87.259525;,BoresightLat=48.703504; BoresightLon=-87.268882;,BoresightLat=48.680766; BoresightLon=-87.278229;,BoresightLat=48.658031; BoresightLon=-87.287567;,BoresightLat=48.635298; BoresightLon=-87.296894;,BoresightLat=48.612568; BoresightLon=-87.306212;,BoresightLat=48.589840; BoresightLon=-87.315520;,BoresightLat=48.567115; BoresightLon=-87.324819;,BoresightLat=48.544392; BoresightLon=-87.334108;,BoresightLat=48.521670; BoresightLon=-87.343388;,BoresightLat=48.498951; BoresightLon=-87.352658;,BoresightLat=48.476233; BoresightLon=-87.361918;,BoresightLat=48.453518; BoresightLon=-87.371170;,BoresightLat=48.430804; BoresightLon=-87.380412;,BoresightLat=48.408091; BoresightLon=-87.389645;,BoresightLat=48.385380; BoresightLon=-87.398869;,BoresightLat=48.362670; BoresightLon=-87.408084;,BoresightLat=48.339961; BoresightLon=-87.417290;,BoresightLat=48.317254; BoresightLon=-87.426487;,BoresightLat=48.294547; BoresightLon=-87.435675;,BoresightLat=48.271842; BoresightLon=-87.444854;,BoresightLat=48.249137; BoresightLon=-87.454024;,BoresightLat=48.226433; BoresightLon=-87.463186;,BoresightLat=48.203729; BoresightLon=-87.472339;,BoresightLat=48.181026; BoresightLon=-87.481483;,BoresightLat=48.158323; BoresightLon=-87.490619;,BoresightLat=48.135620; BoresightLon=-87.499747;,BoresightLat=48.112918; BoresightLon=-87.508866;,BoresightLat=48.090216; BoresightLon=-87.517977;,BoresightLat=48.067513; BoresightLon=-87.527079;,BoresightLat=48.044810; BoresightLon=-87.536173;,BoresightLat=48.022108; BoresightLon=-87.545259;,BoresightLat=47.999404; BoresightLon=-87.554337;,BoresightLat=47.976700; BoresightLon=-87.563407;,BoresightLat=47.953996; BoresightLon=-87.572468;,BoresightLat=47.931291; BoresightLon=-87.581522;,BoresightLat=47.908585; BoresightLon=-87.590568;,BoresightLat=47.885878; BoresightLon=-87.599606;,BoresightLat=47.863170; BoresightLon=-87.608636;,BoresightLat=47.840461; BoresightLon=-87.617658;,BoresightLat=47.817751; BoresightLon=-87.626673;,BoresightLat=47.795040; BoresightLon=-87.635680;,BoresightLat=47.772327; BoresightLon=-87.644680;,BoresightLat=47.749612; BoresightLon=-87.653672;,BoresightLat=47.726896; BoresightLon=-87.662656;,BoresightLat=47.704178; BoresightLon=-87.671634;,BoresightLat=47.681458; BoresightLon=-87.680603;,BoresightLat=47.658736; BoresightLon=-87.689566;,BoresightLat=47.636012; BoresightLon=-87.698521;,BoresightLat=47.613286; BoresightLon=-87.707469;,BoresightLat=47.590557; BoresightLon=-87.716410;,BoresightLat=47.567827; BoresightLon=-87.725344;,BoresightLat=47.545093; BoresightLon=-87.734270;,BoresightLat=47.340362; BoresightLon=-87.814303;,BoresightLat=47.317597; BoresightLon=-87.823162;,BoresightLat=47.294829; BoresightLon=-87.832015;,BoresightLat=47.272057; BoresightLon=-87.840862;,BoresightLat=47.249281; BoresightLon=-87.849702;,BoresightLat=47.226502; BoresightLon=-87.858535;,BoresightLat=47.203718; BoresightLon=-87.867363;,BoresightLat=47.180929; BoresightLon=-87.876184;,BoresightLat=47.158137; BoresightLon=-87.884999;,BoresightLat=47.135340; BoresightLon=-87.893808;,BoresightLat=47.112538; BoresightLon=-87.902611;,BoresightLat=47.089732; BoresightLon=-87.911408;,BoresightLat=47.066921; BoresightLon=-87.920199;,BoresightLat=47.044105; BoresightLon=-87.928984;
0.0002567580086179078,0.0002567580086179078,6.592467372001920e-008,0.0002567580086179078,9.568595886230469,9.568595886230469,9.604344367980957,9.622219085693359,9.622219085693359,9.479222297668457,9.550721168518066,9.550721168518066,8.960855484008789,9.032354354858398,9.032354354858398,9.264725685119629,9.264725685119629,9.371973037719727,9.550721168518066,9.550721168518066,9.586469650268555,9.586469650268555,9.389847755432129,9.461346626281738,9.461346626281738,9.085978507995606,9.300474166870117,9.300474166870117,9.246850967407227,9.157476425170898,9.157476425170898,9.336224555969238,9.336224555969238,9.336224555969238,9.425598144531250,9.514970779418945,9.514970779418945,9.336224555969238,9.300474166870117,9.300474166870117,9.300474166870117,9.300474166870117,9.300474166870117,9.550721168518066,9.479222297668457,9.479222297668457,9.586469650268555,9.586469650268555,9.568595886230469,9.568595886230469,9.425598144531250,9.479222297668457,9.479222297668457,9.371973037719727,9.425598144531250,9.425598144531250,9.407723426818848,9.318348884582520,9.318348884582520,9.318348884582520,9.050229072570801,9.211101531982422,9.211101531982422,9.282600402832031,9.246850967407227,9.246850967407227,9.282600402832031,9.246850967407227,9.246850967407227,9.068103790283203,9.014479637145996
0.0006162889767438173,0.0006162889767438173,3.798120928877324e-007,0.0006162889767438173,9.604344367980957,9.622219085693359,9.622219085693359,9.479222297668457,9.550721168518066,9.550721168518066,8.960855484008789,9.032354354858398,9.032354354858398,9.264725685119629,9.264725685119629,9.371973037719727,9.550721168518066,9.550721168518066,9.586469650268555,9.586469650268555,9.389847755432129,9.461346626281738,9.461346626281738,9.085978507995606,9.300474166870117,9.300474166870117,9.246850967407227,9.157476425170898,9.157476425170898,9.336224555969238,9.336224555969238,9.336224555969238,9.425598144531250,9.514970779418945,9.514970779418945,9.336224555969238,9.300474166870117,9.300474166870117,9.300474166870117,9.300474166870117,9.300474166870117,9.550721168518066,9.479222297668457,9.479222297668457,9.586469650268555,9.586469650268555,9.568595886230469,9.568595886230469,9.425598144531250,9.479222297668457,9.479222297668457,9.371973037719727,9.425598144531250,9.425598144531250,9.407723426818848,9.425598144531250,9.425598144531250,9.318348884582520,9.050229072570801,9.211101531982422,9.211101531982422,9.282600402832031,9.246850967407227,9.246850967407227,9.282600402832031,9.246850967407227,9.246850967407227,9.068103790283203,9.014479637145996,9.014479637145996,7.459379673004150
0.0003285160055384040,0.0003285160055384040,1.079227658351556e-007,0.0003285160055384040,9.622219085693359,9.479222297668457,9.550721168518066,9.550721168518066,8.960855484008789,9.032354354858398,9.032354354858398,9.264725685119629,9.264725685119629,9.371973037719727,9.550721168518066,9.550721168518066,9.586469650268555,9.586469650268555,9.389847755432129,9.461346626281738,9.461346626281738,9.085978507995606,9.300474166870117,9.300474166870117,9.246850967407227,9.157476425170898,9.157476425170898,9.336224555969238,9.336224555969238,9.336224555969238,9.425598144531250,9.514970779418945,9.514970779418945,9.336224555969238,9.300474166870117,9.300474166870117,9.300474166870117,9.300474166870117,9.300474166870117,9.550721168518066,9.479222297668457,9.479222297668457,9.586469650268555,9.586469650268555,9.568595886230469,9.568595886230469,9.425598144531250,9.479222297668457,9.479222297668457,9.371973037719727,9.425598144531250,9.425598144531250,9.407723426818848,9.425598144531250,9.425598144531250,9.318348884582520,9.318348884582520,9.211101531982422,9.211101531982422,9.282600402832031,9.246850967407227,9.246850967407227,9.282600402832031,9.246850967407227,9.246850967407227,9.068103790283203,9.014479637145996,9.014479637145996,7.459379673004150,7.298507213592529,7.298507213592529
0.0002460159885231406,0.0002460159885231406,6.052386680721611e-008,0.0002460159885231406,9.479222297668457,9.550721168518066,9.550721168518066,8.960855484008789,9.032354354858398,9.032354354858398,9.264725685119629,9.264725685119629,9.371973037719727,9.550721168518066,9.550721168518066,9.586469650268555,9.586469650268555,9.389847755432129,9.461346626281738,9.461346626281738,9.085978507995606,9.300474166870117,9.300474166870117,9.246850967407227,9.157476425170898,9.157476425170898,9.336224555969238,9.336224555969238,9.336224555969238,9.425598144531250,9.514970779418945,9.514970779418945,9.336224555969238,9.300474166870117,9.300474166870117,9.300474166870117,9.300474166870117,9.300474166870117,9.550721168518066,9.479222297668457,9.479222297668457,9.586469650268555,9.586469650268555,9.568595886230469,9.568595886230469,9.425598144531250,9.479222297668457,9.479222297668457,9.371973037719727,9.425598144531250,9.425598144531250,9.407723426818848,9.425598144531250,9.425598144531250,9.318348884582520,9.318348884582520,9.318348884582520,9.211101531982422,9.282600402832031,9.246850967407227,9.246850967407227,9.282600402832031,9.246850967407227,9.246850967407227,9.068103790283203,9.014479637145996,9.014479637145996,7.459379673004150,7.298507213592529,7.298507213592529,7.101885318756104
0.0004630860057659447,0.0004630860057659447,2.144486472843710e-007,0.0004630860057659447,9.407723426818848,9.407723426818848,9.443471908569336,9.443471908569336,9.443471908569336,9.371973037719727,9.371973037719727,9.371973037719727,9.407723426818848,9.407723426818848,9.407723426818848,9.497097015380859,9.354099273681641,9.354099273681641,9.246850967407227,9.318348884582520,9.318348884582520,9.318348884582520,9.318348884582520,9.318348884582520,9.300474166870117,9.300474166870117,9.300474166870117,9.300474166870117,9.318348884582520,9.318348884582520,9.282600402832031,9.246850967407227,9.246850967407227,9.300474166870117,9.175352096557617,9.175352096557617,9.175352096557617,9.211101531982422,9.211101531982422,9.211101531982422,9.246850967407227,9.246850967407227,9.246850967407227,9.264725685119629,9.264725685119629,9.264725685119629,9.389847755432129,9.389847755432129,9.389847755432129,9.371973037719727,9.371973037719727,9.371973037719727,9.371973037719727,9.371973037719727,9.371973037719727,9.354099273681641,9.246850967407227,7.048261642456055,7.048261642456055,7.030386447906494,7.066135406494141,7.066135406494141,7.066135406494141,7.012511730194092,7.012511730194092,6.994637012481690,7.012511730194092,7.012511730194092,7.012511730194092,6.976762771606445,6.976762771606445
0.0002822680107783526,0.0002822680107783526,7.967523174556845e-008,0.0002822680107783526,8.925106048583984,8.925106048583984,8.692734718322754,8.942980766296387,8.942980766296387,8.835732460021973,8.835732460021973,8.549736976623535,8.871481895446777,8.871481895446777,8.156494140625000,8.210117340087891,8.210117340087891,7.745375156402588,8.549736976623535,8.549736976623535,8.531862258911133,8.227993011474609,8.227993011474609,8.728484153747559,8.388864517211914,8.388864517211914,8.335240364074707,7.852623462677002,7.852623462677002,7.745375156402588,7.781124591827393,7.781124591827393,7.959871292114258,8.549736976623535,8.549736976623535,8.138618469238281,7.370006084442139,7.370006084442139,7.620252132415772,7.280632019042969,7.280632019042969,7.244883060455322,7.244883060455322,7.566627979278565,7.227008342742920,7.227008342742920,9.014479637145996,9.014479637145996,9.139602661132813,9.085978507995606,9.085978507995606,9.014479637145996,8.889356613159180,8.889356613159180,8.853607177734375,8.549736976623535,8.549736976623535,9.336224555969238,9.336224555969238,9.193226814270020,9.193226814270020,9.193226814270020,9.193226814270020,9.193226814270020,9.193226814270020,9.246850967407227,9.228975296020508,9.228975296020508,9.211101531982422,9.175352096557617,9.175352096557617
0.0003180229978170246,0.0003180229978170246,1.011386245863832e-007,0.0003180229978170246,8.621235847473145,8.621235847473145,8.263741493225098,8.138618469238281,8.138618469238281,8.424613952636719,8.460363388061523,8.460363388061523,8.889356613159180,9.139602661132813,9.139602661132813,9.014479637145996,8.656985282897949,8.656985282897949,8.656985282897949,7.316381931304932,7.316381931304932,7.316381931304932,7.441504478454590,7.495129585266113,7.495129585266113,7.870497703552246,8.424613952636719,8.424613952636719,8.245866775512695,8.442488670349121,8.442488670349121,8.031370162963867,8.120743751525879,8.120743751525879,8.388864517211914,8.049244880676270,8.049244880676270,7.906247615814209,7.673876285552979,7.673876285552979,7.495129585266113,7.530878543853760,7.530878543853760,7.852623462677002,8.120743751525879,8.120743751525879,8.710609436035156,8.585486412048340,8.585486412048340,8.996604919433594,8.442488670349121,8.442488670349121,8.764233589172363,8.496112823486328,8.496112823486328,8.531862258911133,8.656985282897949,9.264725685119629,9.264725685119629,9.228975296020508,9.300474166870117,9.300474166870117,9.228975296020508,9.318348884582520,9.318348884582520,9.282600402832031,9.282600402832031,9.282600402832031,9.246850967407227,9.121727943420410,9.121727943420410
0.0004277609987184405,0.0004277609987184405,1.829794769037108e-007,0.0004277609987184405,8.263741493225098,7.852623462677002,7.852623462677002,8.656985282897949,8.281616210937500,8.281616210937500,8.656985282897949,8.174367904663086,8.174367904663086,7.602377414703369,7.941996574401856,7.941996574401856,8.210117340087891,8.210117340087891,8.263741493225098,8.192242622375488,8.192242622375488,7.924122333526611,7.924122333526611,7.781124591827393,8.317365646362305,8.317365646362305,8.120743751525879,7.995621204376221,7.995621204376221,7.298507213592529,7.262757778167725,7.262757778167725,8.013495445251465,7.924122333526611,7.924122333526611,9.175352096557617,9.300474166870117,9.300474166870117,9.336224555969238,9.336224555969238,9.336224555969238,9.121727943420410,9.228975296020508,9.228975296020508,9.050229072570801,9.193226814270020,9.193226814270020,9.300474166870117,9.389847755432129,9.389847755432129,9.407723426818848,9.407723426818848,9.407723426818848,9.300474166870117,9.300474166870117,9.300474166870117,9.318348884582520,9.103853225708008,9.085978507995606,9.085978507995606,9.068103790283203,9.068103790283203,9.068103790283203,8.764233589172363,8.764233589172363,8.764233589172363,8.996604919433594,8.996604919433594,8.996604919433594,8.799983024597168,8.799983024597168
0.0004556209896691144,0.0004556209896691144,2.075904887988145e-007,0.0004556209896691144,7.798998832702637,8.281616210937500,8.281616210937500,7.941996574401856,8.531862258911133,8.531862258911133,7.691751003265381,7.852623462677002,7.852623462677002,8.120743751525879,8.120743751525879,8.120743751525879,8.049244880676270,8.049244880676270,8.049244880676270,7.745375156402588,7.745375156402588,7.745375156402588,8.174367904663086,8.174367904663086,8.174367904663086,7.566627979278565,7.566627979278565,7.566627979278565,7.959871292114258,7.959871292114258,7.959871292114258,7.530878543853760,7.530878543853760,7.530878543853760,7.673876285552979,7.673876285552979,7.673876285552979,9.193226814270020,9.193226814270020,9.193226814270020,8.978730201721191,8.978730201721191,8.978730201721191,8.764233589172363,8.764233589172363,8.764233589172363,9.211101531982422,9.211101531982422,9.211101531982422,9.371973037719727,9.407723426818848,9.407723426818848,9.407723426818848,9.336224555969238,9.336224555969238,9.336224555969238,9.336224555969238,9.139602661132813,9.139602661132813,9.193226814270020,9.157476425170898,9.157476425170898,9.068103790283203,8.942980766296387,8.942980766296387,9.157476425170898,9.032354354858398,9.032354354858398,8.996604919433594,8.853607177734375,8.853607177734375
0.0002608399954624474,0.0002608399954624474,6.803750096651129e-008,0.0002608399954624474,8.281616210937500,8.281616210937500,7.941996574401856,8.531862258911133,8.531862258911133,7.691751003265381,7.852623462677002,7.852623462677002,8.120743751525879,8.120743751525879,8.120743751525879,8.049244880676270,8.049244880676270,8.049244880676270,7.745375156402588,7.745375156402588,7.745375156402588,8.174367904663086,8.174367904663086,8.174367904663086,7.566627979278565,7.566627979278565,7.566627979278565,7.959871292114258,7.959871292114258,7.959871292114258,7.530878543853760,7.530878543853760,7.530878543853760,7.673876285552979,7.673876285552979,7.673876285552979,9.193226814270020,9.193226814270020,9.193226814270020,8.978730201721191,8.978730201721191,8.978730201721191,8.764233589172363,8.764233589172363,8.764233589172363,9.211101531982422,9.211101531982422,9.211101531982422,9.371973037719727,9.407723426818848,9.407723426818848,9.407723426818848,9.336224555969238,9.336224555969238,9.336224555969238,9.336224555969238,9.336224555969238,9.139602661132813,9.193226814270020,9.157476425170898,9.157476425170898,9.068103790283203,8.942980766296387,8.942980766296387,9.157476425170898,9.032354354858398,9.032354354858398,8.996604919433594,8.853607177734375,8.853607177734375,8.960855484008789
